Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/76          predict_16x16_dc_128 [180]
-----------------------------------------------
                0.02    2.76   29039/29039       x264_macroblock_analyse [5]
[13]    12.5    0.02    2.76   29039         x264_mb_analyse_p_rd [13]
                0.03    2.69   88601/108390      x264_rd_cost_mb [8]
                0.00    0.04   88601/134267      x264_analyse_update_cache [76]
-----------------------------------------------
                0.00    0.00     986/5196047     x264_macroblock_probe_skip [125]
                0.13    0.00  246088/5196047     x264_mb_mc_8x8 [50]
                0.14    0.00  270542/5196047     x264_mb_mc_0xywh [47]
                2.46    0.00 4678431/5196047     refine_subpel [7]
[14]    12.3    2.73    0.00 5196047         mc_chroma [14]
-----------------------------------------------
                0.01    0.10  223858/2993060     x264_mb_analyse_intra_chroma [57]
                0.01    0.14  297000/2993060     x264_slicetype_mb_cost [18]
                0.07    1.14 2472202/2993060     refine_subpel [7]
[15]     6.5    0.08    1.38 2993060         x264_pixel_satd_8x8 [15]
                1.38    0.00 5986120/13532824     x264_pixel_satd_8x4 [11]
-----------------------------------------------
                0.00    0.02       1/76          x264_rc_analyse_slice [79]
                0.00    1.21      75/76          x264_slicetype_decide [17]
[16]     5.5    0.00    1.23      76         x264_slicetype_analyse [16]
                0.00    1.08    2107/2257        x264_slicetype_frame_cost [19]
                0.08    0.03    2106/2106        x264_macroblock_tree_propagate [64]
                0.00    0.04      75/75          scenecut [88]
                0.00    0.00      75/29455       x264_mb_analyse_load_costs [100]
                0.00    0.00      75/75          x264_macroblock_tree_finish [187]
-----------------------------------------------
                0.00    1.21      75/75          x264_encoder_encode [3]
[17]     5.4    0.00    1.21      75         x264_slicetype_decide [17]
                0.00    1.21      75/76          x264_slicetype_analyse [16]
-----------------------------------------------
                0.02    1.13   29700/29700       x264_slicetype_frame_cost [19]
[18]     5.2    0.02    1.13   29700         x264_slicetype_mb_cost [18]
                0.02    0.92   29304/471060      x264_me_search_ref [6]
                0.01    0.14  297000/2993060     x264_pixel_satd_8x8 [15]
                0.01    0.00   29700/29700       predict_8x8_ddr [115]
                0.01    0.00   29700/29700       predict_8x8_vr [117]
                0.01    0.00   29700/29700       predict_8x8_hd [116]
                0.00    0.00   29700/92638       predict_8x8c_v [113]
                0.00    0.00   29700/95958       predict_8x8c_h [112]
                0.00    0.00   29700/99596       predict_8x8c_dc [111]
                0.00    0.00   29700/148500      mc_copy_w8 [110]
                0.00    0.00   29700/88542       predict_8x8c_p [140]
                0.00    0.00   29700/29700       predict_8x8_filter [147]
                0.00    0.00   29700/29700       predict_8x8_ddl [146]
                0.00    0.00   29700/29700       predict_8x8_vl [149]
                0.00    0.00   29700/29700       predict_8x8_hu [148]
-----------------------------------------------
                0.00    0.04      75/2257        scenecut [88]
                0.00    0.04      75/2257        x264_rc_analyse_slice [79]
                0.00    1.08    2107/2257        x264_slicetype_analyse [16]
[19]     5.2    0.00    1.15    2257         x264_slicetype_frame_cost [19]
                0.02    1.13   29700/29700       x264_slicetype_mb_cost [18]
                0.00    0.00      75/89638       x264_emms [138]
-----------------------------------------------
                0.44    0.00  112153/284617      refine_subpel [7]
                0.68    0.00  172464/284617      x264_me_search_ref [6]
[20]     5.0    1.12    0.00  284617         x264_pixel_sad_x4_16x16 [20]
-----------------------------------------------
                0.17    0.92  137825/137825      x264_macroblock_encode [12]
[21]     4.9    0.17    0.92  137825         x264_mb_encode_8x8_chroma [21]
                0.23    0.00  125104/336166      add8x8_idct [29]
                0.23    0.00 1081376/3295184     quant_4x4 [28]
                0.20    0.00  270344/772844      sub8x8_dct [32]
                0.09    0.00  234666/234666      pixel_var2_8x8 [68]
                0.05    0.00   46259/46259       add8x8_idct_dc [82]
                0.05    0.00  444340/1340003     dequant_4x4 [53]
                0.03    0.00  367906/379559      x264_decimate_score15 [90]
                0.02    0.00  274528/275409      quant_2x2_dc [94]
                0.02    0.00  444340/1348374     zigzag_scan_4x4_frame [80]
                0.00    0.00    4184/4184        sub8x8_dct_dc [160]
-----------------------------------------------
                0.02    0.21  111929/505889      x264_mb_analyse_intra [25]
                0.05    0.72  393960/505889      refine_subpel [7]
[22]     4.5    0.07    0.93  505889         x264_pixel_satd_16x16 [22]
                0.93    0.00 4047112/13532824     x264_pixel_satd_8x4 [11]
-----------------------------------------------
                0.36    0.00  330211/877627      refine_subpel [7]
                0.60    0.00  547416/877627      x264_me_search_ref [6]
[23]     4.3    0.96    0.00  877627         x264_pixel_sad_x4_8x8 [23]
-----------------------------------------------
                0.00    0.85    1425/1425        x264_slice_write [4]
[24]     3.8    0.00    0.85    1425         x264_fdec_filter_row [24]
                0.00    0.57    1350/1350        x264_frame_filter [34]
                0.07    0.20    1350/1350        x264_frame_deblock_row [46]
                0.00    0.00    1350/1350        x264_frame_expand_border [127]
                0.00    0.00    1350/1350        x264_frame_expand_border_filtered [128]
-----------------------------------------------
                0.07    0.68   29435/29435       x264_macroblock_analyse [5]
[25]     3.4    0.07    0.68   29435         x264_mb_analyse_intra [25]
                0.02    0.21  111929/505889      x264_pixel_satd_16x16 [22]
                0.22    0.00 1849530/6322232     x264_pixel_satd_4x4 [26]
                0.01    0.10  193425/206585      x264_mb_encode_i4x4 [58]
                0.04    0.00   26567/27556       predict_16x16_p [87]
                0.02    0.00  242899/244061      predict_4x4_dc [95]
                0.01    0.00  210687/210989      predict_4x4_vl [107]
                0.01    0.00  212266/212632      predict_4x4_ddl [106]
                0.01    0.00  209574/210078      predict_4x4_vr [108]
                0.01    0.00  222525/223574      predict_4x4_hu [105]
                0.01    0.00  274272/280063      predict_4x4_h [104]
                0.01    0.00   27786/28535       predict_16x16_v [118]
                0.01    0.00   26567/27737       predict_16x16_dc [119]
                0.00    0.00    9257/81817       mc_copy_w16 [97]
                0.00    0.00  228118/229853      predict_4x4_hd [133]
                0.00    0.00  222508/223971      predict_4x4_v [134]
                0.00    0.00  214022/214810      predict_4x4_ddr [135]
                0.00    0.00   28141/32375       predict_16x16_h [144]
                0.00    0.00    4039/4039        predict_4x4_dc_left [162]
                0.00    0.00    1933/1933        predict_4x4_dc_top [164]
                0.00    0.00    1574/1681        predict_16x16_dc_left [165]
                0.00    0.00    1219/1252        predict_16x16_dc_top [167]
                0.00    0.00     112/112         predict_4x4_dc_128 [175]
                0.00    0.00      75/76          predict_16x16_dc_128 [180]
-----------------------------------------------
                0.00    0.00    6336/6322232     x264_mb_cache_fenc_satd [129]
                0.05    0.00  464624/6322232     x264_mb_analyse_inter_p16x16 [10]
                0.15    0.00 1254486/6322232     x264_pixel_satd_4x8 [52]
                0.22    0.00 1849530/6322232     x264_mb_analyse_intra [25]
                0.32    0.00 2747256/6322232     refine_subpel [7]
[26]     3.3    0.74    0.00 6322232         x264_pixel_satd_4x4 [26]
-----------------------------------------------
                0.73    0.00  739547/739547      x264_me_search_ref [6]
[27]     3.3    0.73    0.00  739547         x264_pixel_sad_16x16 [27]
-----------------------------------------------
                0.00    0.00   12583/3295184     x264_macroblock_probe_skip [125]
                0.04    0.00  206585/3295184     x264_mb_encode_i4x4 [58]
                0.23    0.00 1081376/3295184     x264_mb_encode_8x8_chroma [21]
                0.42    0.00 1994640/3295184     x264_macroblock_encode [12]
[28]     3.1    0.70    0.00 3295184         quant_4x4 [28]
-----------------------------------------------
                0.23    0.00  125104/336166      x264_mb_encode_8x8_chroma [21]
                0.40    0.00  211062/336166      x264_macroblock_encode [12]
[29]     2.8    0.63    0.00  336166         add8x8_idct [29]
-----------------------------------------------
                0.62    0.00  216268/216268      x264_me_search_ref [6]
[30]     2.8    0.62    0.00  216268         x264_pixel_sad_x3_16x16 [30]
-----------------------------------------------
                0.59    0.00  647980/647980      x264_me_search_ref [6]
[31]     2.7    0.59    0.00  647980         x264_pixel_sad_x3_8x8 [31]
-----------------------------------------------
                0.00    0.00    3840/772844      x264_macroblock_probe_skip [125]
                0.09    0.00  124665/772844      x264_macroblock_encode [12]
                0.20    0.00  270344/772844      x264_mb_encode_8x8_chroma [21]
                0.28    0.00  373995/772844      sub16x16_dct [45]
[32]     2.6    0.57    0.00  772844         sub8x8_dct [32]
-----------------------------------------------
                0.57    0.00    1350/1350        x264_frame_filter [34]
[33]     2.6    0.57    0.00    1350         hpel_filter [33]
-----------------------------------------------
                0.00    0.57    1350/1350        x264_fdec_filter_row [24]
[34]     2.6    0.00    0.57    1350         x264_frame_filter [34]
                0.57    0.00    1350/1350        hpel_filter [33]
-----------------------------------------------
                0.01    0.50   29435/29435       x264_macroblock_analyse [5]
[35]     2.3    0.01    0.50   29435         x264_intra_rd [35]
                0.01    0.48   15966/108390      x264_rd_cost_mb [8]
                0.00    0.01   15966/134267      x264_analyse_update_cache [76]
-----------------------------------------------
                0.00    0.44  117382/117382      x264_macroblock_encode [12]
[36]     2.0    0.00    0.44  117382         x264_mb_mc [36]
                0.02    0.22  135271/135271      x264_mb_mc_0xywh [47]
                0.00    0.20  123044/123044      x264_mb_mc_8x8 [50]
-----------------------------------------------
                0.01    0.41  108390/108390      x264_rd_cost_mb [8]
[37]     1.9    0.01    0.41  108390         x264_pixel_hadamard_ac_16x16 [37]
                0.41    0.00  433560/433560      pixel_hadamard_ac [38]
-----------------------------------------------
                0.41    0.00  433560/433560      x264_pixel_hadamard_ac_16x16 [37]
[38]     1.8    0.41    0.00  433560         pixel_hadamard_ac [38]
-----------------------------------------------
                0.00    0.34  365779/365779      refine_subpel [7]
[39]     1.5    0.00    0.34  365779         x264_pixel_satd_8x16 [39]
                0.34    0.00 1463116/13532824     x264_pixel_satd_8x4 [11]
-----------------------------------------------
                0.12    0.00   65659/178313      refine_subpel [7]
                0.21    0.00  112654/178313      x264_me_search_ref [6]
[40]     1.5    0.33    0.00  178313         x264_pixel_sad_x4_8x16 [40]
-----------------------------------------------
                0.12    0.00   63600/173186      refine_subpel [7]
                0.21    0.00  109586/173186      x264_me_search_ref [6]
[41]     1.5    0.33    0.00  173186         x264_pixel_sad_x4_16x8 [41]
-----------------------------------------------
                0.00    0.33  356156/356156      refine_subpel [7]
[42]     1.5    0.00    0.33  356156         x264_pixel_satd_16x8 [42]
                0.33    0.00 1424624/13532824     x264_pixel_satd_8x4 [11]
-----------------------------------------------
                0.00    0.00    1584/1426211     x264_mb_cache_fenc_satd [129]
                0.03    0.00  116156/1426211     x264_mb_analyse_inter_p16x16 [10]
                0.29    0.00 1308471/1426211     x264_me_search_ref [6]
[43]     1.4    0.32    0.00 1426211         x264_pixel_sad_8x8 [43]
-----------------------------------------------
                0.07    0.23  108229/108229      x264_rd_cost_mb [8]
[44]     1.4    0.07    0.23  108229         x264_macroblock_size_cavlc [44]
                0.09    0.11 1059477/1059477     block_residual_write_cavlc [49]
                0.02    0.00  105656/613533      x264_mb_predict_mv [67]
                0.00    0.02  104439/104439      cavlc_mb_mvd [103]
-----------------------------------------------
                0.00    0.28  124665/124665      x264_macroblock_encode [12]
[45]     1.2    0.00    0.28  124665         sub16x16_dct [45]
                0.28    0.00  373995/772844      sub8x8_dct [32]
-----------------------------------------------
                0.07    0.20    1350/1350        x264_fdec_filter_row [24]
[46]     1.2    0.07    0.20    1350         x264_frame_deblock_row [46]
                0.07    0.00   74941/74941       deblock_v_luma_c [72]
                0.04    0.00   77970/77970       deblock_h_luma_c [86]
                0.02    0.00   80344/80344       deblock_h_chroma_c [98]
                0.02    0.00   78618/78618       deblock_v_chroma_c [99]
                0.02    0.00   12022/12022       deblock_v_chroma_intra_c [101]
                0.02    0.00   11664/11664       deblock_h_chroma_intra_c [102]
                0.01    0.00    6016/6016        deblock_v_luma_intra_c [123]
                0.00    0.00   29700/29700       x264_prefetch_fenc [151]
                0.00    0.00    5855/5855        deblock_h_luma_intra_c [158]
-----------------------------------------------
                0.02    0.22  135271/135271      x264_mb_mc [36]
[47]     1.1    0.02    0.22  135271         x264_mb_mc_0xywh [47]
                0.14    0.00  270542/5196047     mc_chroma [14]
                0.08    0.00  135271/259150      mc_luma [54]
-----------------------------------------------
                0.23    0.00  117844/117844      x264_me_search_ref [6]
[48]     1.0    0.23    0.00  117844         x264_pixel_sad_x3_16x8 [48]
-----------------------------------------------
                0.09    0.11 1059477/1059477     x264_macroblock_size_cavlc [44]
[49]     0.9    0.09    0.11 1059477         block_residual_write_cavlc [49]
                0.05    0.00  362798/443434      x264_coeff_level_run15 [75]
                0.04    0.00  566461/712845      x264_coeff_level_run16 [81]
                0.02    0.00  130218/164108      x264_coeff_level_run4 [91]
-----------------------------------------------
                0.00    0.20  123044/123044      x264_mb_mc [36]
[50]     0.9    0.00    0.20  123044         x264_mb_mc_8x8 [50]
                0.13    0.00  246088/5196047     mc_chroma [14]
                0.07    0.00  123044/259150      mc_luma [54]
-----------------------------------------------
                0.17    0.00  120557/120557      x264_me_search_ref [6]
[51]     0.8    0.17    0.00  120557         x264_pixel_sad_x3_8x16 [51]
-----------------------------------------------
                0.02    0.15  627243/627243      refine_subpel [7]
[52]     0.8    0.02    0.15  627243         x264_pixel_satd_4x8 [52]
                0.15    0.00 1254486/6322232     x264_pixel_satd_4x4 [26]
-----------------------------------------------
                0.01    0.00  119495/1340003     x264_mb_encode_i4x4 [58]
                0.05    0.00  444340/1340003     x264_mb_encode_8x8_chroma [21]
                0.09    0.00  776168/1340003     x264_macroblock_encode [12]
[53]     0.7    0.15    0.00 1340003         dequant_4x4 [53]
-----------------------------------------------
                0.00    0.00     835/259150      x264_macroblock_probe_skip [125]
                0.07    0.00  123044/259150      x264_mb_mc_8x8 [50]
                0.08    0.00  135271/259150      x264_mb_mc_0xywh [47]
[54]     0.7    0.15    0.00  259150         mc_luma [54]
-----------------------------------------------
                0.03    0.11   29290/29290       x264_slice_write [4]
[55]     0.6    0.03    0.11   29290         x264_macroblock_write_cavlc [55]
                0.07    0.03  260910/260910      block_residual_write_cavlc [66]
                0.01    0.00   14407/14407       bs_write_ue [120]
                0.00    0.01   47914/47914       cavlc_mb_mvd [126]
                0.00    0.00   37443/37443       bs_write_te [143]
                0.00    0.00   10406/10406       bs_write1 [154]
                0.00    0.00    4393/4393        bs_write [159]
-----------------------------------------------
                0.14    0.00  296781/296781      x264_me_search_ref [6]
[56]     0.6    0.14    0.00  296781         x264_pixel_sad_16x8 [56]
-----------------------------------------------
                0.00    0.05   20443/49482       x264_analyse_update_cache [76]
                0.01    0.07   29039/49482       x264_macroblock_analyse [5]
[57]     0.6    0.01    0.13   49482         x264_mb_analyse_intra_chroma [57]
                0.01    0.10  223858/2993060     x264_pixel_satd_8x8 [15]
                0.01    0.00   55572/92638       predict_8x8c_v [113]
                0.01    0.00   56282/95958       predict_8x8c_h [112]
                0.01    0.00   53134/99596       predict_8x8c_dc [111]
                0.00    0.00   53134/88542       predict_8x8c_p [140]
                0.00    0.00    3148/4176        predict_8x8c_dc_left [161]
                0.00    0.00    2438/2460        predict_8x8c_dc_top [163]
                0.00    0.00     150/174         predict_8x8c_dc_128 [172]
-----------------------------------------------
                0.00    0.01   13160/206585      x264_macroblock_encode [12]
                0.01    0.10  193425/206585      x264_mb_analyse_intra [25]
[58]     0.5    0.01    0.11  206585         x264_mb_encode_i4x4 [58]
                0.04    0.00  206585/3295184     quant_4x4 [28]
                0.04    0.00  119495/119495      add4x4_idct [85]
                0.01    0.00  119495/1340003     dequant_4x4 [53]
                0.01    0.00  206585/206585      sub4x4_dct [109]
                0.00    0.00  119495/1348374     zigzag_scan_4x4_frame [80]
-----------------------------------------------
                0.11    0.00  307467/307467      x264_me_search_ref [6]
[59]     0.5    0.11    0.00  307467         x264_pixel_sad_8x16 [59]
-----------------------------------------------
                0.00    0.00     986/217766      x264_macroblock_probe_skip [125]
                0.11    0.00  216780/217766      x264_rd_cost_mb [8]
[60]     0.5    0.11    0.00  217766         x264_pixel_ssd_8x8 [60]
-----------------------------------------------
                0.11    0.00  117740/117740      x264_pixel_sa8d_8x8 [62]
[61]     0.5    0.11    0.00  117740         sa8d_8x8 [61]
-----------------------------------------------
                0.00    0.00    1584/117740      x264_mb_cache_fenc_satd [129]
                0.00    0.11  116156/117740      x264_mb_analyse_inter_p16x16 [10]
[62]     0.5    0.00    0.11  117740         x264_pixel_sa8d_8x8 [62]
                0.11    0.00  117740/117740      sa8d_8x8 [61]
-----------------------------------------------
                0.11    0.00  108390/108390      x264_rd_cost_mb [8]
[63]     0.5    0.11    0.00  108390         x264_pixel_ssd_16x16 [63]
-----------------------------------------------
                0.08    0.03    2106/2106        x264_slicetype_analyse [16]
[64]     0.5    0.08    0.03    2106         x264_macroblock_tree_propagate [64]
                0.03    0.00   37908/37908       mbtree_propagate_cost [92]
-----------------------------------------------
                0.01    0.09      75/75          x264_encoder_encode [3]
[65]     0.4    0.01    0.09      75         x264_adaptive_quant_frame [65]
                0.01    0.08   29700/29700       ac_energy_mb [69]
-----------------------------------------------
                0.07    0.03  260910/260910      x264_macroblock_write_cavlc [55]
[66]     0.4    0.07    0.03  260910         block_residual_write_cavlc [66]
                0.01    0.00   80636/443434      x264_coeff_level_run15 [75]
                0.01    0.00  146384/712845      x264_coeff_level_run16 [81]
                0.01    0.00   33890/164108      x264_coeff_level_run4 [91]
-----------------------------------------------
                0.01    0.00   47914/613533      cavlc_mb_mvd [126]
                0.02    0.00  104439/613533      cavlc_mb_mvd [103]
                0.02    0.00  105656/613533      x264_macroblock_size_cavlc [44]
                0.05    0.00  355524/613533      x264_macroblock_analyse [5]
[67]     0.4    0.09    0.00  613533         x264_mb_predict_mv [67]
-----------------------------------------------
                0.09    0.00  234666/234666      x264_mb_encode_8x8_chroma [21]
[68]     0.4    0.09    0.00  234666         pixel_var2_8x8 [68]
-----------------------------------------------
                0.01    0.08   29700/29700       x264_adaptive_quant_frame [65]
[69]     0.4    0.01    0.08   29700         ac_energy_mb [69]
                0.07    0.00   29700/29700       x264_pixel_var_16x16 [73]
                0.01    0.00   59400/59400       x264_pixel_var_8x8 [114]
                0.00    0.00   29700/89638       x264_emms [138]
-----------------------------------------------
                0.07    0.01   29700/29700       x264_slice_write [4]
[70]     0.4    0.07    0.01   29700         x264_macroblock_cache_load [70]
                0.01    0.00   29700/81817       mc_copy_w16 [97]
                0.00    0.00   59400/148500      mc_copy_w8 [110]
                0.00    0.00  118800/118800      copy_column8 [136]
                0.00    0.00   29700/89100       prefetch_fenc_null [139]
                0.00    0.00   24498/110730      x264_mb_predict_mv_16x16 [137]
-----------------------------------------------
                0.00    0.07      75/75          x264_encoder_encode [3]
[71]     0.3    0.00    0.07      75         x264_frame_init_lowres [71]
                0.07    0.00      75/75          frame_init_lowres_core [74]
                0.00    0.00      75/75          x264_frame_expand_border_lowres [130]
-----------------------------------------------
                0.07    0.00   74941/74941       x264_frame_deblock_row [46]
[72]     0.3    0.07    0.00   74941         deblock_v_luma_c [72]
-----------------------------------------------
                0.07    0.00   29700/29700       ac_energy_mb [69]
[73]     0.3    0.07    0.00   29700         x264_pixel_var_16x16 [73]
-----------------------------------------------
                0.07    0.00      75/75          x264_frame_init_lowres [71]
[74]     0.3    0.07    0.00      75         frame_init_lowres_core [74]
-----------------------------------------------
                0.01    0.00   80636/443434      block_residual_write_cavlc [66]
                0.05    0.00  362798/443434      block_residual_write_cavlc [49]
[75]     0.3    0.06    0.00  443434         x264_coeff_level_run15 [75]
-----------------------------------------------
                0.00    0.00     265/134267      x264_mb_analyse_inter_p16x16 [10]
                0.00    0.01   15966/134267      x264_intra_rd [35]
                0.00    0.01   29435/134267      x264_macroblock_analyse [5]
                0.00    0.04   88601/134267      x264_mb_analyse_p_rd [13]
[76]     0.3    0.00    0.06  134267         x264_analyse_update_cache [76]
                0.00    0.05   20443/49482       x264_mb_analyse_intra_chroma [57]
-----------------------------------------------
                0.00    0.05      75/75          x264_ratecontrol_start [78]
[77]     0.2    0.00    0.05      75         rate_estimate_qscale [77]
                0.00    0.05      75/75          x264_rc_analyse_slice [79]
                0.00    0.00      75/75          clip_qscale [181]
                0.00    0.00       1/1           qp2qscale [205]
-----------------------------------------------
                0.00    0.05      75/75          x264_encoder_encode [3]
[78]     0.2    0.00    0.05      75         x264_ratecontrol_start [78]
                0.00    0.05      75/75          rate_estimate_qscale [77]
                0.00    0.00      75/89638       x264_emms [138]
-----------------------------------------------
                0.00    0.05      75/75          rate_estimate_qscale [77]
[79]     0.2    0.00    0.05      75         x264_rc_analyse_slice [79]
                0.00    0.04      75/2257        x264_slicetype_frame_cost [19]
                0.00    0.02       1/76          x264_slicetype_analyse [16]
                0.00    0.00      75/29455       x264_mb_analyse_load_costs [100]
                0.00    0.00      75/89638       x264_emms [138]
-----------------------------------------------
                0.00    0.00    1200/1348374     x264_macroblock_probe_skip [125]
                0.00    0.00  119495/1348374     x264_mb_encode_i4x4 [58]
                0.02    0.00  444340/1348374     x264_mb_encode_8x8_chroma [21]
                0.03    0.00  783339/1348374     x264_macroblock_encode [12]
[80]     0.2    0.05    0.00 1348374         zigzag_scan_4x4_frame [80]
-----------------------------------------------
                0.01    0.00  146384/712845      block_residual_write_cavlc [66]
                0.04    0.00  566461/712845      block_residual_write_cavlc [49]
[81]     0.2    0.05    0.00  712845         x264_coeff_level_run16 [81]
-----------------------------------------------
                0.05    0.00   46259/46259       x264_mb_encode_8x8_chroma [21]
[82]     0.2    0.05    0.00   46259         add8x8_idct_dc [82]
-----------------------------------------------
                0.03    0.01   29700/29700       x264_slice_write [4]
[83]     0.2    0.03    0.01   29700         x264_macroblock_cache_save [83]
                0.01    0.00   29700/81817       mc_copy_w16 [97]
                0.00    0.00   59400/148500      mc_copy_w8 [110]
                0.00    0.00   29700/89100       prefetch_fenc_null [139]
-----------------------------------------------
                0.00    0.00    6336/470960      x264_mb_cache_fenc_satd [129]
                0.04    0.00  464624/470960      x264_mb_analyse_inter_p16x16 [10]
[84]     0.2    0.04    0.00  470960         x264_pixel_sad_4x4 [84]
-----------------------------------------------
                0.04    0.00  119495/119495      x264_mb_encode_i4x4 [58]
[85]     0.2    0.04    0.00  119495         add4x4_idct [85]
-----------------------------------------------
                0.04    0.00   77970/77970       x264_frame_deblock_row [46]
[86]     0.2    0.04    0.00   77970         deblock_h_luma_c [86]
-----------------------------------------------
                0.00    0.00     989/27556       x264_macroblock_encode [12]
                0.04    0.00   26567/27556       x264_mb_analyse_intra [25]
[87]     0.2    0.04    0.00   27556         predict_16x16_p [87]
-----------------------------------------------
                0.00    0.04      75/75          x264_slicetype_analyse [16]
[88]     0.2    0.00    0.04      75         scenecut [88]
                0.00    0.04      75/2257        x264_slicetype_frame_cost [19]
-----------------------------------------------
                0.00    0.00    1014/488337      x264_macroblock_probe_skip [125]
                0.03    0.00  487323/488337      x264_macroblock_encode [12]
[89]     0.1    0.03    0.00  488337         x264_decimate_score16 [89]
-----------------------------------------------
                0.00    0.00     186/379559      x264_macroblock_probe_skip [125]
                0.00    0.00   11467/379559      x264_macroblock_encode [12]
                0.03    0.00  367906/379559      x264_mb_encode_8x8_chroma [21]
[90]     0.1    0.03    0.00  379559         x264_decimate_score15 [90]
-----------------------------------------------
                0.01    0.00   33890/164108      block_residual_write_cavlc [66]
                0.02    0.00  130218/164108      block_residual_write_cavlc [49]
[91]     0.1    0.03    0.00  164108         x264_coeff_level_run4 [91]
-----------------------------------------------
                0.03    0.00   37908/37908       x264_macroblock_tree_propagate [64]
[92]     0.1    0.03    0.00   37908         mbtree_propagate_cost [92]
-----------------------------------------------
                0.03    0.00    6185/6185        x264_macroblock_encode [12]
[93]     0.1    0.03    0.00    6185         add16x16_idct [93]
-----------------------------------------------
                0.00    0.00     881/275409      x264_macroblock_probe_skip [125]
                0.02    0.00  274528/275409      x264_mb_encode_8x8_chroma [21]
[94]     0.1    0.02    0.00  275409         quant_2x2_dc [94]
-----------------------------------------------
                0.00    0.00    1162/244061      x264_macroblock_encode [12]
                0.02    0.00  242899/244061      x264_mb_analyse_intra [25]
[95]     0.1    0.02    0.00  244061         predict_4x4_dc [95]
-----------------------------------------------
                0.02    0.00   86232/86232       x264_mb_analyse_inter_p16x16 [10]
[96]     0.1    0.02    0.00   86232         x264_mb_predict_mv_ref16x16 [96]
-----------------------------------------------
                0.00    0.00    9257/81817       x264_mb_analyse_intra [25]
                0.00    0.00   13160/81817       x264_macroblock_encode [12]
                0.01    0.00   29700/81817       x264_macroblock_cache_save [83]
                0.01    0.00   29700/81817       x264_macroblock_cache_load [70]
[97]     0.1    0.02    0.00   81817         mc_copy_w16 [97]
-----------------------------------------------
                0.02    0.00   80344/80344       x264_frame_deblock_row [46]
[98]     0.1    0.02    0.00   80344         deblock_h_chroma_c [98]
-----------------------------------------------
                0.02    0.00   78618/78618       x264_frame_deblock_row [46]
[99]     0.1    0.02    0.00   78618         deblock_v_chroma_c [99]
-----------------------------------------------
                0.00    0.00       1/29455       x264_lowres_context_alloc [132]
                0.00    0.00      75/29455       x264_slicetype_analyse [16]
                0.00    0.00      75/29455       x264_rc_analyse_slice [79]
                0.02    0.00   29304/29455       x264_macroblock_analyse [5]
[100]    0.1    0.02    0.00   29455         x264_mb_analyse_load_costs [100]
                0.00    0.00      12/89638       x264_emms [138]
                0.00    0.00      12/1306        x264_malloc [166]
-----------------------------------------------
                0.02    0.00   12022/12022       x264_frame_deblock_row [46]
[101]    0.1    0.02    0.00   12022         deblock_v_chroma_intra_c [101]
-----------------------------------------------
                0.02    0.00   11664/11664       x264_frame_deblock_row [46]
[102]    0.1    0.02    0.00   11664         deblock_h_chroma_intra_c [102]
-----------------------------------------------
                0.00    0.02  104439/104439      x264_macroblock_size_cavlc [44]
[103]    0.1    0.00    0.02  104439         cavlc_mb_mvd [103]
                0.02    0.00  104439/613533      x264_mb_predict_mv [67]
-----------------------------------------------
                0.00    0.00    5791/280063      x264_macroblock_encode [12]
                0.01    0.00  274272/280063      x264_mb_analyse_intra [25]
[104]    0.0    0.01    0.00  280063         predict_4x4_h [104]
-----------------------------------------------
                0.00    0.00    1049/223574      x264_macroblock_encode [12]
                0.01    0.00  222525/223574      x264_mb_analyse_intra [25]
[105]    0.0    0.01    0.00  223574         predict_4x4_hu [105]
-----------------------------------------------
                0.00    0.00     366/212632      x264_macroblock_encode [12]
                0.01    0.00  212266/212632      x264_mb_analyse_intra [25]
[106]    0.0    0.01    0.00  212632         predict_4x4_ddl [106]
-----------------------------------------------
                0.00    0.00     302/210989      x264_macroblock_encode [12]
                0.01    0.00  210687/210989      x264_mb_analyse_intra [25]
[107]    0.0    0.01    0.00  210989         predict_4x4_vl [107]
-----------------------------------------------
                0.00    0.00     504/210078      x264_macroblock_encode [12]
                0.01    0.00  209574/210078      x264_mb_analyse_intra [25]
[108]    0.0    0.01    0.00  210078         predict_4x4_vr [108]
-----------------------------------------------
                0.01    0.00  206585/206585      x264_mb_encode_i4x4 [58]
[109]    0.0    0.01    0.00  206585         sub4x4_dct [109]
-----------------------------------------------
                0.00    0.00   29700/148500      x264_slicetype_mb_cost [18]
                0.00    0.00   59400/148500      x264_macroblock_cache_save [83]
                0.00    0.00   59400/148500      x264_macroblock_cache_load [70]
[110]    0.0    0.01    0.00  148500         mc_copy_w8 [110]
-----------------------------------------------
                0.00    0.00   16762/99596       x264_macroblock_encode [12]
                0.00    0.00   29700/99596       x264_slicetype_mb_cost [18]
                0.01    0.00   53134/99596       x264_mb_analyse_intra_chroma [57]
[111]    0.0    0.01    0.00   99596         predict_8x8c_dc [111]
-----------------------------------------------
                0.00    0.00    9976/95958       x264_macroblock_encode [12]
                0.00    0.00   29700/95958       x264_slicetype_mb_cost [18]
                0.01    0.00   56282/95958       x264_mb_analyse_intra_chroma [57]
[112]    0.0    0.01    0.00   95958         predict_8x8c_h [112]
-----------------------------------------------
                0.00    0.00    7366/92638       x264_macroblock_encode [12]
                0.00    0.00   29700/92638       x264_slicetype_mb_cost [18]
