Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00    2673/2674        x264_frame_pop_unused [269]
                0.00    0.00    2000/2000        x264_frame_copy_picture [284]
                0.00    0.00    2000/794000      x264_ratecontrol_qp [247]
                0.00    0.00    2000/2000        x264_slice_header_init [289]
                0.00    0.00    2000/2000        x264_macroblock_slice_init [285]
                0.00    0.00    1327/1327        x264_macroblock_bipred_init [294]
                0.00    0.00     670/2670        x264_frame_push_unused [271]
                0.00    0.00      21/2650        x264_frame_pop [272]
                0.00    0.00      17/2017        x264_nal_start [275]
                0.00    0.00      17/2017        x264_nal_end [274]
                0.00    0.00       8/8           x264_sps_write [308]
                0.00    0.00       8/8           x264_pps_write [307]
                0.00    0.00       1/1           x264_sei_version_write [345]
-----------------------------------------------
                0.18  268.55    2000/2000        x264_slices_write [6]
[5]     80.3    0.18  268.55    2000         x264_slice_write [5]
                0.56  247.00  792000/792000      x264_macroblock_analyse [7]
                0.35   13.38  792000/4116656     x264_macroblock_encode [11]
                0.01    2.99   38000/38000       x264_fdec_filter_row [57]
                0.23    2.12  458128/458128      x264_macroblock_write_cabac [61]
                0.75    0.29  792000/792000      x264_macroblock_cache_load [84]
                0.54    0.17  792000/792000      x264_macroblock_cache_save [104]
                0.06    0.00    2000/2000        x264_cabac_encode_init [178]
                0.05    0.00  792000/792000      x264_ratecontrol_mb [181]
                0.02    0.02  788832/788832      x264_cabac_mb_skip [187]
                0.01    0.00    2000/2000        x264_cabac_context_init [224]
                0.01    0.00  790000/791565      x264_cabac_encode_terminal [214]
                0.00    0.00  792000/792000      x264_bitstream_check_buffer [248]
                0.00    0.00    2000/2017        x264_nal_start [275]
                0.00    0.00    2000/2000        x264_slice_header_write [290]
                0.00    0.00    2000/2000        x264_cabac_encode_flush [283]
                0.00    0.00    2000/2017        x264_nal_end [274]
-----------------------------------------------
                0.00  268.73    2000/2000        x264_encoder_encode [4]
[6]     80.3    0.00  268.73    2000         x264_slices_write [6]
                0.18  268.55    2000/2000        x264_slice_write [5]
-----------------------------------------------
                0.56  247.00  792000/792000      x264_slice_write [5]
[7]     74.0    0.56  247.00  792000         x264_macroblock_analyse [7]
                0.23   52.75  261059/261059      x264_mb_analyse_inter_p8x8_mixed_ref [18]
                0.05   43.59  709422/709422      x264_mb_analyse_b_rd [19]
                0.23   32.07  207945/207945      x264_mb_analyse_inter_b8x8 [21]
                0.12   31.30  525492/525492      x264_mb_analyse_inter_b16x16 [23]
                0.20   17.67  263340/263340      x264_mb_analyse_inter_p16x16 [31]
                0.08   15.58  261059/261059      x264_mb_analyse_p_rd [33]
                0.74   14.21  472172/472172      x264_mb_analyse_intra [34]
                0.03   10.30  461203/3324656     x264_rd_cost_mb [10]
                0.04    6.52  117337/117337      x264_mb_analyse_inter_p8x16 [47]
                0.02    6.46  117337/117337      x264_mb_analyse_inter_p16x8 [48]
                0.01    4.16  472172/472172      x264_intra_rd [52]
                0.06    1.78  525492/3903953     x264_mb_mc [37]
                0.01    1.23  525492/3850148     x264_pixel_hadamard_ac_16x16 [41]
                0.00    1.19  207945/207945      x264_refine_bidir [79]
                1.02    0.00 8458560/63746978     x264_pixel_satd_4x4 [45]
                0.01    1.00 2114640/11814067     x264_pixel_sa8d_8x8 [49]
                0.04    0.96  525492/525492      x264_mb_analyse_inter_direct [87]
                0.03    0.63  261059/471481      x264_mb_analyse_intra_chroma [78]
                0.64    0.00 8458560/12635504     x264_pixel_sad_4x4 [94]
                0.46    0.00 2114640/163650588     x264_pixel_sad_8x8 [20]
                0.43    0.00  525492/3850148     x264_pixel_ssd_16x16 [56]
                0.08    0.23 1250922/4050606     x264_analyse_update_cache [85]
                0.05    0.16  525492/525492      x264_mb_predict_mv_direct16x16 [127]
                0.19    0.00 1050984/7712421     x264_pixel_ssd_8x8 [77]
                0.18    0.00  792000/792000      x264_mb_analyse_init [133]
                0.00    0.09    1091/1091        x264_mb_analyse_inter_b16x8 [158]
                0.00    0.09    1086/1086        x264_mb_analyse_inter_b8x16 [159]
                0.05    0.00  788832/790185      x264_mb_analyse_load_costs [182]
                0.04    0.00  792000/792000      x264_adaptive_quant [191]
                0.01    0.00  526680/526680      prefetch_ref_null [235]
                0.00    0.00  792000/794000      x264_ratecontrol_qp [247]
-----------------------------------------------
                0.00    0.08    4344/10449883     x264_mb_analyse_inter_b8x16 [159]
                0.00    0.08    4364/10449883     x264_mb_analyse_inter_b16x8 [158]
                0.11    6.33  346464/10449883     x264_mb_analyse_inter_p16x8 [48]
                0.11    6.39  350046/10449883     x264_mb_analyse_inter_p8x16 [47]
                0.25   14.17  775977/10449883     x264_mb_analyse_inter_p16x16 [31]
                0.50   28.67 1570140/10449883     x264_mb_analyse_inter_b16x16 [23]
                0.53   30.38 1663560/10449883     x264_mb_analyse_inter_b8x8 [21]
                0.90   51.67 2829932/10449883     x264_mb_analyse_inter_p8x8_mixed_ref [18]
                0.92   53.05 2905056/10449883     x264_slicetype_mb_cost [15]
[8]     58.0    3.31  190.82 10449883         x264_me_search_ref [8]
                3.38  100.59 10449883/10449883     refine_subpel [9]
                0.14   20.85 4692234/7124730     x264_pixel_sad_x4_16x16 [22]
                0.08   15.75 4725772/4725772     x264_pixel_sad_x3_16x16 [32]
                0.26   12.77 14797096/22376216     x264_pixel_sad_x4_8x8 [29]
               11.58    0.00 10422492/53098728     x264_pixel_sad_16x16 [17]
                0.24    9.67 14929127/14929127     x264_pixel_sad_x3_8x8 [39]
                5.65    0.00 26199467/163650588     x264_pixel_sad_8x8 [20]
                4.04    0.00 19005339/112073173     get_ref [26]
                0.02    1.27  701656/1074394     x264_pixel_sad_x4_16x8 [67]
                0.02    1.16  708780/1083965     x264_pixel_sad_x4_8x16 [73]
                0.02    0.97  712135/712135      x264_pixel_sad_x3_16x8 [90]
                0.04    0.88  718056/718056      x264_pixel_sad_x3_8x16 [96]
                0.74    0.00 1630735/8064716     x264_pixel_sad_16x8 [53]
                0.68    0.00 1652411/8142439     x264_pixel_sad_8x16 [55]
-----------------------------------------------
                3.38  100.59 10449883/10449883     x264_me_search_ref [8]
[9]     31.1    3.38  100.59 10449883         refine_subpel [9]
                0.71   21.85 12406309/15077804     x264_pixel_satd_16x16 [25]
                0.80   21.29 48358754/64962109     x264_pixel_satd_8x8 [24]
               16.85    0.00 79202871/112073173     get_ref [26]
               11.11    0.00 43366315/69996508     mc_chroma [30]
                0.07   10.81 2432496/7124730     x264_pixel_sad_x4_16x16 [22]
                0.14    6.54 7579120/22376216     x264_pixel_sad_x4_8x8 [29]
                3.45    0.00 28713227/63746978     x264_pixel_satd_4x4 [45]
                0.05    1.90 2159983/2165056     x264_pixel_satd_16x8 [69]
                0.03    1.92 2180052/2192582     x264_pixel_satd_8x16 [68]
                0.07    0.87 3597347/3597347     x264_pixel_satd_4x8 [95]
                0.80    0.00 3634436/271611638     x264_pixel_satd_8x4 [16]
                0.01    0.68  372738/1074394     x264_pixel_sad_x4_16x8 [67]
                0.01    0.61  375185/1083965     x264_pixel_sad_x4_8x16 [73]
-----------------------------------------------
                0.00    1.47   66050/3324656     x264_mb_analyse_inter_p16x16 [31]
                0.01    4.11  183904/3324656     x264_intra_rd [52]
                0.03   10.30  461203/3324656     x264_macroblock_analyse [7]
                0.04   15.36  688160/3324656     x264_mb_analyse_p_rd [33]
                0.12   42.99 1925339/3324656     x264_mb_analyse_b_rd [19]
[10]    22.2    0.20   74.23 3324656         x264_rd_cost_mb [10]
                1.45   56.18 3324656/4116656     x264_macroblock_encode [11]
                0.03    7.80 3324656/3850148     x264_pixel_hadamard_ac_16x16 [41]
                1.18    3.65 2912461/2912461     x264_macroblock_size_cabac [51]
                2.72    0.00 3324656/3850148     x264_pixel_ssd_16x16 [56]
                1.22    0.00 6649312/7712421     x264_pixel_ssd_8x8 [77]
-----------------------------------------------
                0.35   13.38  792000/4116656     x264_slice_write [5]
                1.45   56.18 3324656/4116656     x264_rd_cost_mb [10]
[11]    21.3    1.80   69.57 4116656         x264_macroblock_encode [11]
                1.06   22.25 3789029/3789029     x264_mb_encode_8x8_chroma [27]
                0.39   11.44 3378461/3903953     x264_mb_mc [37]
                0.07    8.41 2783379/2852086     sub16x16_dct [44]
                8.11    0.00 42872784/71794728     quant_4x4 [38]
                7.02    0.00 1336100/1425840     x264_quant_8x8_trellis [46]
                3.01    0.00 1661280/5378208     x264_quant_4x4_trellis [40]
                0.00    2.80  795228/795228      sub16x16_dct8 [58]
                1.38    0.00 1844812/2658575     quant_8x8 [66]
                0.02    0.82 1402601/3436986     add8x8_idct [65]
                0.03    0.73   68707/68707       x264_mb_encode_i16x16 [103]
                0.01    0.46  164582/903503      x264_mb_encode_i8x8 [60]
                0.37    0.00  577798/1253717     add8x8_idct8 [99]
                0.33    0.00 5909756/17103110     dequant_4x4 [93]
                0.26    0.00 4373765/4379282     x264_decimate_score16 [120]
                0.16    0.00  577798/1253717     dequant_8x8 [115]
                0.13    0.00  705344/705344      x264_decimate_score64 [146]
                0.11    0.00 5909756/17159899     zigzag_scan_4x4_frame [117]
                0.06    0.00  919989/1595908     zigzag_scan_8x8_frame [153]
                0.00    0.05   82208/1644245     x264_mb_encode_i4x4 [92]
                0.02    0.00  325346/327627      x264_macroblock_encode_skip [202]
                0.01    0.00  164582/2205546     predict_8x8_filter [137]
                0.01    0.00  253630/1786902     predict_8x8c_dc [170]
                0.01    0.00   13613/32466       predict_16x16_dc_left [204]
                0.00    0.01  116762/1990652     mc_copy_w16 [150]
                0.01    0.00   87872/1213142     predict_8x8_dc [157]
                0.01    0.00    6869/440402      predict_16x16_p [116]
                0.00    0.00   76052/1637370     predict_8x8c_h [166]
                0.00    0.00    9586/1542858     predict_8x8c_p [109]
                0.00    0.00   17858/69997       predict_8x8_dc_left [218]
                0.00    0.00   25471/477857      predict_16x16_h [193]
                0.00    0.00   17044/469652      predict_16x16_v [183]
                0.00    0.00   34618/1281759     predict_8x8_h [173]
                0.00    0.00    4562/2052746     predict_8x8_hd [121]
                0.00    0.00    5564/439097      predict_16x16_dc [194]
                0.00    0.00    4520/1013344     predict_8x8_v [155]
                0.00    0.00    5898/2099014     predict_8x8_hu [143]
                0.00    0.00   10369/2159525     predict_4x4_dc [165]
                0.00    0.00    3058/2039611     predict_8x8_ddr [136]
                0.00    0.00   37810/2245405     predict_4x4_h [209]
                0.00    0.00    8296/1818834     predict_4x4_hd [180]
                0.00    0.00    6776/1562162     predict_8x8c_v [190]
                0.00    0.00    1509/2028331     predict_8x8_vr [124]
                0.00    0.00    2811/2033359     predict_8x8_ddl [148]
                0.00    0.00    2315/1734067     predict_4x4_vl [149]
                0.00    0.00    4202/1759088     predict_4x4_ddr [171]
                0.00    0.00    2281/2281        x264_macroblock_encode_pskip [241]
                0.00    0.00    1178/2041629     predict_8x8_vl [129]
                0.00    0.00    3030/1747916     predict_4x4_ddl [168]
                0.00    0.00    4694/1783582     predict_4x4_v [195]
                0.00    0.00    8384/1839711     predict_4x4_hu [200]
                0.00    0.00     130/19205       predict_16x16_dc_top [219]
                0.00    0.00    2817/1734804     predict_4x4_vr [201]
                0.00    0.00   68246/96292       predict_8x8c_dc_left [249]
                0.00    0.00    6490/28604       predict_8x8c_dc_top [252]
                0.00    0.00     698/18756       predict_8x8_dc_top [254]
                0.00    0.00     283/11790       predict_4x4_dc_top [259]
                0.00    0.00      64/1392        predict_8x8c_dc_128 [292]
                0.00    0.00      16/727         predict_16x16_dc_128 [296]
                0.00    0.00       8/13060       predict_4x4_dc_left [258]
-----------------------------------------------
                0.00    0.74       8/681         x264_rc_analyse_slice [102]
                0.01   62.47     673/681         x264_slicetype_decide [13]
[12]    18.9    0.01   63.21     681         x264_slicetype_analyse [12]
                0.09   40.96   52460/79385       x264_slicetype_frame_cost [14]
                0.03   20.54     679/679         x264_macroblock_tree [28]
                0.00    1.59    2036/2036        scenecut [75]
                0.00    0.00     679/1353        x264_lowres_context_init [242]
-----------------------------------------------
                0.00   62.48     673/673         x264_encoder_encode [4]
[13]    18.7    0.00   62.48     673         x264_slicetype_decide [13]
                0.01   62.47     673/681         x264_slicetype_analyse [12]
-----------------------------------------------
                0.00    1.59    2036/79385       scenecut [75]
                0.04   19.43   24889/79385       x264_macroblock_tree [28]
                0.09   40.96   52460/79385       x264_slicetype_analyse [12]
[14]    18.6    0.13   61.98   79385         x264_slicetype_frame_cost [14]
                0.71   61.27 2908224/2908224     x264_slicetype_mb_cost [15]
                0.00    0.00    7344/2392710     x264_emms [246]
-----------------------------------------------
                0.71   61.27 2908224/2908224     x264_slicetype_frame_cost [14]
[15]    18.5    0.71   61.27 2908224         x264_slicetype_mb_cost [15]
                0.92   53.05 2905056/10449883     x264_me_search_ref [8]
                0.19    5.11 11606495/64962109     x264_pixel_satd_8x8 [24]
                0.39    0.00 1824164/112073173     get_ref [26]
                0.34    0.00 1055736/1542858     predict_8x8c_p [109]
                0.31    0.00 1049135/6936773     pixel_avg_8x8 [64]
                0.05    0.14 2908224/6076224     mc_copy_w8 [113]
                0.13    0.00 1055736/2052746     predict_8x8_hd [121]
                0.12    0.00 1055736/2028331     predict_8x8_vr [124]
                0.10    0.00 1055736/2041629     predict_8x8_vl [129]
                0.09    0.00 1055736/2039611     predict_8x8_ddr [136]
                0.08    0.00 1055736/2205546     predict_8x8_filter [137]
                0.07    0.00 1055736/2099014     predict_8x8_hu [143]
                0.06    0.00 1055736/2033359     predict_8x8_ddl [148]
                0.05    0.00 1055736/1637370     predict_8x8c_h [166]
                0.04    0.00 1055736/1786902     predict_8x8c_dc [170]
                0.03    0.00 1055736/1562162     predict_8x8c_v [190]
-----------------------------------------------
                0.80    0.00 3634436/271611638     refine_subpel [9]
                1.91    0.00 8660224/271611638     x264_pixel_satd_16x8 [69]
                1.93    0.00 8770328/271611638     x264_pixel_satd_8x16 [68]
               26.56    0.00 120622432/271611638     x264_pixel_satd_16x16 [25]
               28.61    0.00 129924218/271611638     x264_pixel_satd_8x8 [24]
[16]    17.9   59.80    0.00 271611638         x264_pixel_satd_8x4 [16]
-----------------------------------------------
               11.58    0.00 10422492/53098728     x264_me_search_ref [8]
               15.75    0.00 14177316/53098728     x264_pixel_sad_x3_16x16 [32]
               31.66    0.00 28498920/53098728     x264_pixel_sad_x4_16x16 [22]
[17]    17.6   58.99    0.00 53098728         x264_pixel_sad_16x16 [17]
-----------------------------------------------
                0.23   52.75  261059/261059      x264_macroblock_analyse [7]
[18]    15.8    0.23   52.75  261059         x264_mb_analyse_inter_p8x8_mixed_ref [18]
                0.90   51.67 2829932/10449883     x264_me_search_ref [8]
                0.18    0.00 2829932/10003755     x264_mb_predict_mv [106]
-----------------------------------------------
                0.05   43.59  709422/709422      x264_macroblock_analyse [7]
[19]    13.0    0.05   43.59  709422         x264_mb_analyse_b_rd [19]
                0.12   42.99 1925339/3324656     x264_rd_cost_mb [10]
                0.13    0.36 1925339/4050606     x264_analyse_update_cache [85]
-----------------------------------------------
                0.23    0.00 1044236/163650588     x264_mb_analyse_inter_p16x16 [31]
                0.46    0.00 2114640/163650588     x264_macroblock_analyse [7]
                5.65    0.00 26199467/163650588     x264_me_search_ref [8]
                9.67    0.00 44787381/163650588     x264_pixel_sad_x3_8x8 [39]
               19.32    0.00 89504864/163650588     x264_pixel_sad_x4_8x8 [29]
[20]    10.6   35.32    0.00 163650588         x264_pixel_sad_8x8 [20]
-----------------------------------------------
                0.23   32.07  207945/207945      x264_macroblock_analyse [7]
[21]     9.7    0.23   32.07  207945         x264_mb_analyse_inter_b8x8 [21]
                0.53   30.38 1663560/10449883     x264_me_search_ref [8]
                0.01    0.37  831780/64962109     x264_pixel_satd_8x8 [24]
                0.35    0.00 1663560/112073173     get_ref [26]
                0.25    0.00  831780/6936773     pixel_avg_8x8 [64]
                0.10    0.00 1663560/10003755     x264_mb_predict_mv [106]
                0.07    0.01  831780/1608968     x264_mb_cache_mv_b8x8 [139]
-----------------------------------------------
                0.07   10.81 2432496/7124730     refine_subpel [9]
                0.14   20.85 4692234/7124730     x264_me_search_ref [8]
[22]     9.5    0.20   31.66 7124730         x264_pixel_sad_x4_16x16 [22]
               31.66    0.00 28498920/53098728     x264_pixel_sad_16x16 [17]
-----------------------------------------------
                0.12   31.30  525492/525492      x264_macroblock_analyse [7]
[23]     9.4    0.12   31.30  525492         x264_mb_analyse_inter_b16x16 [23]
                0.50   28.67 1570140/10449883     x264_me_search_ref [8]
                0.03    0.93  525492/15077804     x264_pixel_satd_16x16 [25]
                0.65    0.00  525492/1319261     pixel_avg_16x16 [74]
                0.24    0.00 1570140/2346117     x264_mb_predict_mv_ref16x16 [114]
                0.22    0.00 1050984/112073173     get_ref [26]
                0.06    0.00 1570140/3483949     x264_mb_predict_mv_16x16 [145]
-----------------------------------------------
                0.00    0.02   51320/64962109     x264_me_refine_bidir_satd [80]
                0.01    0.37  831780/64962109     x264_mb_analyse_inter_b8x8 [21]
                0.03    0.89 2011792/64962109     x264_mb_analyse_intra_chroma [78]
                0.03    0.93 2101968/64962109     x264_mb_analyse_inter_direct [87]
                0.19    5.11 11606495/64962109     x264_slicetype_mb_cost [15]
                0.80   21.29 48358754/64962109     refine_subpel [9]
[24]     8.9    1.08   28.61 64962109         x264_pixel_satd_8x8 [24]
               28.61    0.00 129924218/271611638     x264_pixel_satd_8x4 [16]
-----------------------------------------------
                0.02    0.59  335304/15077804     x264_me_refine_bidir_satd [80]
                0.03    0.93  525492/15077804     x264_mb_analyse_inter_b16x16 [23]
                0.10    3.19 1810699/15077804     x264_mb_analyse_intra [34]
                0.71   21.85 12406309/15077804     refine_subpel [9]
[25]     8.2    0.86   26.56 15077804         x264_pixel_satd_16x16 [25]
               26.56    0.00 120622432/271611638     x264_pixel_satd_8x4 [16]
-----------------------------------------------
                0.00    0.00    4344/112073173     x264_mb_analyse_inter_b8x16 [159]
                0.00    0.00    4364/112073173     x264_mb_analyse_inter_b16x8 [158]
                0.01    0.00   36074/112073173     x264_mb_mc_8x8 [59]
                0.05    0.00  219915/112073173     x264_me_refine_bidir_satd [80]
                0.20    0.00  922416/112073173     x264_mb_mc [37]
                0.22    0.00 1050984/112073173     x264_mb_analyse_inter_b16x16 [23]
                0.35    0.00 1663560/112073173     x264_mb_analyse_inter_b8x8 [21]
                0.39    0.00 1824164/112073173     x264_slicetype_mb_cost [15]
                1.73    0.00 8139142/112073173     x264_mb_mc_direct8x8 [43]
                4.04    0.00 19005339/112073173     x264_me_search_ref [8]
               16.85    0.00 79202871/112073173     refine_subpel [9]
[26]     7.1   23.85    0.00 112073173         get_ref [26]
-----------------------------------------------
                1.06   22.25 3789029/3789029     x264_macroblock_encode [11]
[27]     7.0    1.06   22.25 3789029         x264_mb_encode_8x8_chroma [27]
                6.61    0.00 3651600/5378208     x264_quant_4x4_trellis [40]
                0.15    5.46 7428194/18887551     sub8x8_dct [35]
                4.93    0.00 26061176/71794728     quant_4x4 [38]
                2.10    0.00 6890034/6890034     pixel_var2_8x8 [63]
                0.03    1.10 1879017/3436986     add8x8_idct [65]
                0.54    0.00 9617405/17103110     dequant_4x4 [93]
                0.45    0.00  928610/930175      x264_quant_dc_trellis [110]
                0.39    0.00 8666104/8749857     x264_decimate_score15 [112]
                0.20    0.00 6648110/6660235     quant_2x2_dc [128]
                0.18    0.00 9617405/17159899     zigzag_scan_4x4_frame [117]
                0.06    0.00  282467/282467      add8x8_idct_dc [174]
                0.01    0.04  148526/148526      sub8x8_dct_dc [176]
-----------------------------------------------
                0.03   20.54     679/679         x264_slicetype_analyse [12]
[28]     6.1    0.03   20.54     679         x264_macroblock_tree [28]
                0.04   19.43   24889/79385       x264_slicetype_frame_cost [14]
                0.87    0.19   24881/24881       x264_macroblock_tree_propagate [82]
                0.01    0.00     679/679         x264_macroblock_tree_finish [226]
-----------------------------------------------
                0.14    6.54 7579120/22376216     refine_subpel [9]
                0.26   12.77 14797096/22376216     x264_me_search_ref [8]
[29]     5.9    0.40   19.32 22376216         x264_pixel_sad_x4_8x8 [29]
               19.32    0.00 89504864/163650588     x264_pixel_sad_8x8 [20]
-----------------------------------------------
                0.00    0.00   12125/69996508     x264_macroblock_probe_skip [162]
                0.84    0.00 3284014/69996508     x264_mb_mc_8x8 [59]
                1.63    0.00 6363484/69996508     x264_mb_mc [37]
                4.35    0.00 16970570/69996508     x264_mb_mc_direct8x8 [43]
               11.11    0.00 43366315/69996508     refine_subpel [9]
[30]     5.4   17.93    0.00 69996508         mc_chroma [30]
-----------------------------------------------
                0.20   17.67  263340/263340      x264_macroblock_analyse [7]
[31]     5.3    0.20   17.67  263340         x264_mb_analyse_inter_p16x16 [31]
                0.25   14.17  775977/10449883     x264_me_search_ref [8]
                0.00    1.47   66050/3324656     x264_rd_cost_mb [10]
                0.50    0.00 4176944/63746978     x264_pixel_satd_4x4 [45]
                0.00    0.49 1044236/11814067     x264_pixel_sa8d_8x8 [49]
                0.32    0.00 4176944/12635504     x264_pixel_sad_4x4 [94]
                0.23    0.00 1044236/163650588     x264_pixel_sad_8x8 [20]
                0.12    0.00  775977/2346117     x264_mb_predict_mv_ref16x16 [114]
                0.00    0.08    9781/9781        x264_macroblock_probe_skip [162]
                0.03    0.00  775977/3483949     x264_mb_predict_mv_16x16 [145]
                0.00    0.00    2281/4050606     x264_analyse_update_cache [85]
-----------------------------------------------
                0.08   15.75 4725772/4725772     x264_me_search_ref [8]
[32]     4.7    0.08   15.75 4725772         x264_pixel_sad_x3_16x16 [32]
               15.75    0.00 14177316/53098728     x264_pixel_sad_16x16 [17]
-----------------------------------------------
                0.08   15.58  261059/261059      x264_macroblock_analyse [7]
[33]     4.7    0.08   15.58  261059         x264_mb_analyse_p_rd [33]
                0.04   15.36  688160/3324656     x264_rd_cost_mb [10]
                0.05    0.13  688160/4050606     x264_analyse_update_cache [85]
-----------------------------------------------
                0.74   14.21  472172/472172      x264_macroblock_analyse [7]
[34]     4.5    0.74   14.21  472172         x264_mb_analyse_intra [34]
                0.04    4.08 8655191/11814067     x264_pixel_sa8d_8x8 [49]
                0.10    3.19 1810699/15077804     x264_pixel_satd_16x16 [25]
                0.07    2.07  738921/903503      x264_mb_encode_i8x8 [60]
                1.83    0.00 15203553/63746978     x264_pixel_satd_4x4 [45]
                0.05    0.88 1562037/1644245     x264_mb_encode_i4x4 [92]
                0.33    0.00  433533/440402      predict_16x16_p [116]
                0.13    0.00  992448/2052746     predict_8x8_hd [121]
                0.12    0.00 1731752/1734067     predict_4x4_vl [149]
                0.11    0.00  971086/2028331     predict_8x8_vr [124]
                0.10    0.00  984715/2041629     predict_8x8_vl [129]
                0.09    0.00 1008824/1013344     predict_8x8_v [155]
                0.08    0.00  980817/2039611     predict_8x8_ddr [136]
                0.08    0.00 1125270/1213142     predict_8x8_dc [157]
                0.08    0.00 2685486/2685486     predict_4x4_mode_available [163]
                0.08    0.00  985228/2205546     predict_8x8_filter [137]
                0.07    0.00 2149156/2159525     predict_4x4_dc [165]
                0.07    0.00 1037380/2099014     predict_8x8_hu [143]
                0.06    0.00 1744886/1747916     predict_4x4_ddl [168]
                0.06    0.00 1754886/1759088     predict_4x4_ddr [171]
                0.06    0.00 1247141/1281759     predict_8x8_h [173]
                0.06    0.00  974812/2033359     predict_8x8_ddl [148]
                0.05    0.00 1810538/1818834     predict_4x4_hd [180]
                0.05    0.00  452608/469652      predict_16x16_v [183]
                0.04    0.00  433533/439097      predict_16x16_dc [194]
                0.04    0.00  452386/477857      predict_16x16_h [193]
                0.03    0.00 1778888/1783582     predict_4x4_v [195]
                0.02    0.00 1731987/1734804     predict_4x4_vr [201]
                0.02    0.00 1831327/1839711     predict_4x4_hu [200]
                0.00    0.01  289890/1990652     mc_copy_w16 [150]
                0.01    0.00 2207595/2245405     predict_4x4_h [209]
                0.01    0.00   18853/32466       predict_16x16_dc_left [204]
                0.01    0.00  472172/472172      predict_16x16_mode_available [215]
                0.01    0.00   19075/19205       predict_16x16_dc_top [219]
                0.01    0.00   52139/69997       predict_8x8_dc_left [218]
                0.00    0.00   18058/18756       predict_8x8_dc_top [254]
                0.00    0.00   13052/13060       predict_4x4_dc_left [258]
                0.00    0.00   11507/11790       predict_4x4_dc_top [259]
                0.00    0.00    1422/1422        predict_8x8_dc_128 [291]
                0.00    0.00     711/727         predict_16x16_dc_128 [296]
                0.00    0.00      16/16          predict_4x4_dc_128 [305]
-----------------------------------------------
                0.00    0.04   51013/18887551     x264_macroblock_probe_skip [162]
                0.15    5.46 7428194/18887551     x264_mb_encode_8x8_chroma [27]
                0.23    8.39 11408344/18887551     sub16x16_dct [44]
[35]     4.3    0.38   13.89 18887551         sub8x8_dct [35]
               13.89    0.00 75550204/77194449     sub4x4_dct [36]
-----------------------------------------------
                0.30    0.00 1644245/77194449     x264_mb_encode_i4x4 [92]
               13.89    0.00 75550204/77194449     sub8x8_dct [35]
[36]     4.2   14.19    0.00 77194449         sub4x4_dct [36]
-----------------------------------------------
                0.06    1.78  525492/3903953     x264_macroblock_analyse [7]
                0.39   11.44 3378461/3903953     x264_macroblock_encode [11]
[37]     4.1    0.45   13.22 3903953         x264_mb_mc [37]
                0.45    6.97 3749732/4415714     x264_mb_mc_direct8x8 [43]
                0.17    2.49 2289952/2289952     x264_mb_mc_8x8 [59]
                1.63    0.00 6363484/69996508     mc_chroma [30]
                0.57    0.00  458465/1319261     pixel_avg_16x16 [74]
                0.37    0.07 2259326/4221183     mc_luma [98]
                0.27    0.00  916930/6936773     pixel_avg_8x8 [64]
                0.20    0.00  922416/112073173     get_ref [26]
                0.01    0.00    3188/3188        pixel_avg_4x8 [222]
                0.01    0.00    2298/2298        pixel_avg_8x4 [223]
                0.00    0.00    1594/14124       pixel_avg_8x16 [205]
                0.00    0.00    1149/6222        pixel_avg_16x8 [264]
-----------------------------------------------
                0.03    0.00  182539/71794728     x264_macroblock_probe_skip [162]
                0.20    0.00 1074272/71794728     x264_mb_encode_i16x16 [103]
                0.30    0.00 1603957/71794728     x264_mb_encode_i4x4 [92]
                4.93    0.00 26061176/71794728     x264_mb_encode_8x8_chroma [27]
                8.11    0.00 42872784/71794728     x264_macroblock_encode [11]
[38]     4.1   13.57    0.00 71794728         quant_4x4 [38]
-----------------------------------------------
                0.24    9.67 14929127/14929127     x264_me_search_ref [8]
[39]     3.0    0.24    9.67 14929127         x264_pixel_sad_x3_8x8 [39]
                9.67    0.00 44787381/163650588     x264_pixel_sad_8x8 [20]
-----------------------------------------------
                0.05    0.00   25040/5378208     x264_mb_encode_i16x16 [103]
                0.07    0.00   40288/5378208     x264_mb_encode_i4x4 [92]
                3.01    0.00 1661280/5378208     x264_macroblock_encode [11]
                6.61    0.00 3651600/5378208     x264_mb_encode_8x8_chroma [27]
[40]     2.9    9.73    0.00 5378208         x264_quant_4x4_trellis [40]
-----------------------------------------------
                0.01    1.23  525492/3850148     x264_macroblock_analyse [7]
                0.03    7.80 3324656/3850148     x264_rd_cost_mb [10]
[41]     2.7    0.04    9.03 3850148         x264_pixel_hadamard_ac_16x16 [41]
                9.03    0.00 15400592/15400592     pixel_hadamard_ac [42]
-----------------------------------------------
                9.03    0.00 15400592/15400592     x264_pixel_hadamard_ac_16x16 [41]
[42]     2.7    9.03    0.00 15400592         pixel_hadamard_ac [42]
-----------------------------------------------
                0.08    1.24  665982/4415714     x264_mb_mc_8x8 [59]
                0.45    6.97 3749732/4415714     x264_mb_mc [37]
[43]     2.6    0.53    8.20 4415714         x264_mb_mc_direct8x8 [43]
                4.35    0.00 16970570/69996508     mc_chroma [30]
                1.73    0.00 8139142/112073173     get_ref [26]
                1.22    0.00 4069571/6936773     pixel_avg_8x8 [64]
                0.84    0.00 8139142/8175216     pixel_avg_4x4 [97]
