-168657    31348    -266809    -258557    869
237564    253732    -114897    264424    870
-15135    -12749    -148613    -410649    871
-295953    311392    12944    -25625    872
273552    -57505    186456    -273153    873
89295    -352421    -22938    -124129    874
-15517    -17857    -59357    -426697    875
407080    -54067    11912    -15635    876
-43337    -48265    -140129    -360513    877
39215    -317993    86928    270840    878
-889    -20591    416240    -123019    879
-428017    -78342    -601    -11800    880
235640    -143469    90084    327472    881
-216691    306960    5122    -66553    882
2412    13841    -423473    53207    883
215174    -358977    2470    -18961    884
79034    27020    -21519    -364401    885
308740    66120    138852    -216205    886
3260    12800    -374305    237964    887
402352    99604    3832    -3289    888
48230    -249233    -171141    333992    889
335880    102362    -211201    -86099    890
2474    4912    110570    -396337    891
370000    -138113    18496    -16777    892
27248    23792    -406793    106960    893
-170021    251864    -233969    237516    894
-1111    984    -204105    397560    895
371796    -233819    7948    -8207    896
205756    -227873    298304    46512    897
398484    17476    9332    -24841    898
-9601    10990    -363921    -202353    899
-283321    307544    -13049    -1697    900
203784    74600    -109077    -352961    901
200020    -302749    -281185    9692    902
-6905    5468    -266233    -356977    903
420052    -32862    -4653    1361    904
-127781    203776    -100339    -322889    905
-68491    358588    5998    -87505    906
-16537    8862    -414297    79262    907
390764    97403    224    -8250    908
-4997    57823    381264    -6646    909
-88865    -339529    -211677    -174861    910
-2345    -5413    281264    323696    911
425364    108974    11452    -7803    912
101668    285760    314312    -86173    913
-46121    -376641    34368    -51393    914
8476    -19013    305192    276824    915
110632    -399109    18772    -17941    916
-35101    -111491    345376    -134085    917
223604    -258353    121512    241796    918
22892    -15207    -437953    50320    919
47012    -441073    11816    -18045    920
-91813    273240    -98937    331136    921
-216113    -301689    -67769    -142961    922
14026    -25877    -242533    -342233    923
316956    266328    27324    -18145    924
28104    -36993    290952    -272369    925
-237029    228456    225416    -136685    926
10128    -10161    -323937    -283897    927
441816    2578    -15569    -14885    928
-259529    -91548    -316513    -9524    929
-306245    237504    17060    -40477    930
-7049    -34905    -284177    295064    931
353032    251460    2528    -17057    932
-134933    103556    194456    -309217    933
253168    -250469    -182161    207516    934
-10997    -12537    368880    239536    935
344148    -269325    -2165    -13669    936
172332    -211717    333744    54068    937
-369209    29858    -9961    -134853    938
-17605    -20167    359832    211648    939
-337657    -242741    17096    -19821    940
-61537    -20179    365264    -94343    941
-289861    -131681    -81677    281080    942
-2605    -19309    -348105    267472    943
406336    108628    11376    -17633    944
44272    -280801    -210417    266016    945
360836    69928    25756    -57921    946
8078    6120    150520    -399689    947
-397077    166842    -8781    -8359    948
90880    2258    372480    -20751    949
116452    -312693    214684    -115117    950
624    7456    196400    -366713    951
-377909    -222253    4284    6904    952
-94277    -260277    -369601    -33853    953
32258    -366893    -179165    -125461    954
8740    2096    180408    381656    955
-350129    -203627    15536    -29053    956
26065    15920    -8866    -388001    957
165308    240480    -311969    42156    958
10723    -1957    97566    -426617    959
422852    -113373    -4945    -25245    960
80330    274744    17794    -294985    961
-99164    -379889    12431    -37945    962
-24429    -2079    389040    -44555    963
24360    428992    416    -16457    964
34508    193448    -78365    359360    965
-241973    255976    -270561    111744    966
-11593    -3805    306544    -298257    967
419524    -137531    -10285    -3017    968
-201257    -162653    -251949    240208    969
293076    -245553    2148    -92433    970
-23099    -7689    80270    -414729    971
183374    -361865    3288    -27777    972
-43113    23245    -387593    44607    973
216220    253944    -295977    79464    974
-3918    -717    -46252    430896    975
411508    129052    12460    -12057    976
-303309    26776    -183073    -267889    977
-294065    269476    17952    -42489    978
29568    -8291    -416177    75678    979
-307093    -283337    16260    -14473    980
62796    -98941    -371633    83568    981
-208241    276280    224440    98056    982
8570    -5909    -238193    -368369    983
-185685    -393057    18206    -27417    984
-276113    4866    274904    -169593    985
65012    363592    -118761    -148337    986
13372    -2647    369624    -207065    987
243712    -330377    20328    -26097    988
38140    -18741    -177689    368648    989
25629    -296393    -105307    -274065    990
8948    -15985    -124251    -423465    991
438680    61896    12024    -2971    992
215054    -190397    24402    330896    993
364200    172070    26976    -46815    994
1039    -30477    -24696    -420097    995
408752    -130781    11712    -29209    996
-135653    -53045    -295289    222192    997
-254121    239852    -34825    272304    998
8625    -18709    -118209    423816    999
232476    -373217    5884    -12361    1000
246420    138496    -172525    -303281    1001
333336    166296    -26545    -133109    1002
148    -12545    -285073    307344    1003
-258957    307628    16420    -19953    1004
-22997    -52919    -342729    186992    1005
327328    -32989    221136    183164    1006
6520    -5683    -433449    -38615    1007
428160    53914    -4593    8998    1008
242688    70440    316360    96568    1009
-216297    -334721    16256    -69985    1010
-2845    13560    248628    327592    1011
6586    394800    5002    -16913    1012
49544    47612    -399545    9556    1013
-46796    312008    17367    -241097    1014
-6097    13336    410928    -32155    1015
-430381    43163    -1237    -5030    1016
165472    -166973    246136    248536    1017
-152993    317584    -229409    -71213    1018
17440    9448    -382409    216468    1019
-144225    376948    13316    -16661    1020
1464    21832    170048    360488    1021
-309825    -48433    -23969    315512    1022
2616    1540    253600    -352785    1023
-29917    -440405    10272    -709    1024
-131155    282056    36206    324416    1025
249080    313668    25412    -35833    1026
37720    -16033    328424    249188    1027
-237163    350504    18110    -11669    1028
-130845    -204937    322896    154428    1029
236796    267260    -244457    -68597    1030
14074    -9357    -206301    387584    1031
330104    -273797    13032    -21881    1032
129548    -209427    331912    2710    1033
-395505    39872    25584    -78341    1034
32900    5806    376296    166212    1035
342124    242682    10956    -11783    1036
70716    -50929    -358377    155888    1037
284100    147636    -22029    -244545    1038
10880    -8957    324096    -289921    1039
368064    -264077    -9097    -19525    1040
-127021    -262121    75524    296448    1041
315824    -225729    3432    -43829    1042
-15429    3536    -208309    -356921    1043
150120    -405817    1460    -26305    1044
-63945    110456    -197785    307376    1045
151084    301688    -36381    279264    1046
-2525    -3813    160076    404304    1047
-113273    -418373    -3977    -14557    1048
176320    -223493    -240409    -228837    1049
298688    -233733    -58013    -138473    1050
-27449    -11821    -87773    412952    1051
110696    389320    8808    -31065    1052
-38281    20488    -250209    317048    1053
66768    -315909    242068    150800    1054
-11937    -9773    -349945    254152    1055
227096    -368577    -217    2184    1056
277216    12072    -39101    -298313    1057
-392117    -110073    14348    -32065    1058
-7933    17482    326216    -214893    1059
333724    229002    1636    -9331    1060
185562    -9449    47310    361352    1061
140244    293852    -263737    127584    1062
-7483    9584    80298    -432281    1063
177952    -391953    -3345    -10689    1064
-185985    160908    -184521    307088    1065
-95323    -379081    -9511    -111481    1066
676    2528    -157501    -401121    1067
-199851    -362801    6154    -8465    1068
19116    43362    -355361    194572    1069
302320    -124581    -278281    117344    1070
150    10916    216908    367560    1071
385032    -217801    2976    -18781    1072
-50049    286556    -246085    -216369    1073
86466    369980    21530    -55053    1074
-3785    -11293    -316249    264856    1075
-410069    78072    10172    -14197    1076
-66133    -77673    -326569    198900    1077
203704    287688    248640    53592    1078
2356    -9877    -415793    -150893    1079
-404293    -125083    15068    -15879    1080
-52269    266776    239532    -267321    1081
350952    83660    -117237    -146493    1082
3976    -18253    191180    -380785    1083
-138239    -381301    15338    -24045    1084
-8675    -40657    1638    408800    1085
-278209    -112077    -138933    -265145    1086
5248    -12635    -367121    -231461    1087
108258    -415157    -2247    4652    1088
-165977    -280933    295608    -20525    1089
222014    -324933    17178    -24621    1090
25832    8404    -414265    -9873    1091
48414    426948    14582    -7053    1092
89368    -199609    -222973    -295953    1093
-202421    -302737    -267729    22760    1094
-149    -169    -422249    -160249    1095
279372    -336893    5116    -4045    1096
170964    163632    -172105    -286649    1097
276564    239852    28216    -83145    1098
16004    18156    -312505    286488    1099
317864    -265905    13864    -11721    1100
48728    13200    348720    -161257    1101
-341993    -35909    -238993    -143845    1102
8256    -4171    432816    77226    1103
385768    -213473    -10721    -15773    1104
297304    -32575    260064    -168941    1105
-350473    -158955    12832    -61623    1106
-12385    -21905    407216    83768    1107
-262589    -343661    -1885    -13941    1108
-123905    22236    270208    -259373    1109
-146125    -307545    146140    221808    1110
5172    -21861    -315945    286216    1111
-289521    -318977    1808    -17161    1112
252236    121720    3332    350768    1113
-341289    60728    -83005    -154377    1114
-6209    -8953    -405689    -154297    1115
382036    -109641    6268    -26329    1116
-35665    -18569    134072    -370713    1117
156348    284612    203424    -197449    1118
-449    -17095    -451097    2858    1119
308352    -309861    -833    -19225    1120
-170537    225344    -342761    53868    1121
49663    384612    11915    -44037    1122
-5000    14620    -120511    382800    1123
404500    -127555    -5133    -16405    1124
82422    126728    78840    -356537    1125
-129457    -326753    -188413    239936    1126
-11841    2566    422192    -40751    1127
56202    -439605    -7271    -2565    1128
-182281    -219797    326304    -27493    1129
-148677    336752    -19179    -119837    1130
-10493    12386    413168    -35929    1131
-387853    138776    5356    -14961    1132
-29257    29224    299864    -240009    1133
-219293    216140    -38021    303408    1134
-13425    9880    -104593    413072    1135
367776    -224719    14704    -9359    1136
-263841    -104585    -135129    309912    1137
235624    -304201    10480    -70445    1138
11476    -19329    -43809    -407497    1139
-115001    398428    20380    -31837    1140
-2101    -95435    338360    -158485    1141
-248129    -217813    205204    -155249    1142
1292    -8985    -73147    -431145    1143
-413781    124156    15940    -9671    1144
-249441    63625    -355417    59829    1145
-310481    -175813    -170181    -133497    1146
10524    -10747    375368    207576    1147
-364021    185094    12368    -20695    1148
21508    -31385    -179201    -358689    1149
282944    -94265    -289329    102360    1150
1766    -2865    -213317    -381641    1151
-51928    450124    -4874    -10981    1152
-314033    24074    225608    202692    1153
-415197    9289    19132    -19182    1154
32032    -2029    124750    -380505    1155
87669    -406061    3331    -5325    1156
-32985    -227269    217064    -272105    1157
-309873    219276    -258313    -28821    1158
-2105    -5825    384400    -154225    1159
-323209    302136    10928    -14273    1160
239424    -32661    165220    -286985    1161
110652    -357289    21872    -82193    1162
10070    12364    -83647    -414817    1163
-415369    19559    12504    -21852    1164
66922    -15905    144900    357928    1165
-100059    317424    -135485    -226321    1166
11876    9052    -442617    132436    1167
-371325    237068    -5909    -12089    1168
142192    -258849    289352    116364    1169
43970    373380    12922    -43093    1170
-21713    -19121    -253449    332352    1171
59846    415900    10450    -4117    1172
-114417    74156    280288    240712    1173
-302853    139564    58576    275320    1174
-7239    -3337    81506    -417097    1175
211236    385824    -7113    -25469    1176
298512    -55989    -320425    145720    1177
144884    343352    -64633    -141789    1178
-18397    -14593    380304    -203317    1179
-346673    -214641    16856    -30113    1180
-36953    -20545    339392    190880    1181
323328    -55967    285920    -22863    1182
-14017    -7987    420656    -139185    1183
-290837    325332    -325    -3713    1184
117940    235212    -259717    -193385    1185
297292    -263845    22740    -35213    1186
-15373    16840    -333433    -254553    1187
-436721    -85970    10824    -26342    1188
146880    82767    350024    27615    1189
-321353    120572    -234449    181048    1190
-6577    14936    -330297    292088    1191
-127371    408696    -5443    -8529    1192
-260265    -36825    180684    297824    1193
357924    19538    1940    -125743    1194
-7593    10244    -256949    343496    1195
376632    140320    17168    -19085    1196
2556    47936    205244    323808    1197
164264    243504    -182645    253244    1198
-3715    -3037    -80897    -437201    1199
-366425    206424    11272    -25717    1200
-253865    141232    -326737    71716    1201
-377053    -88729    23284    -65525    1202
9140    -27467    383080    147468    1203
307728    -274889    23536    -2969    1204
-27589    -95961    173452    344512    1205
-253229    215412    251880    -51701    1206
1136    -21089    275728    348176    1207
427252    14173    8868    -22384    1208
-191081    188116    -181773    -305017    1209
-136117    342840    -145653    -149849    1210
13172    -24117    -408073    123212    1211
377140    159860    7580    -31747    1212
1464    -42448    391592    -72343    1213
9880    -303537    -283225    -117809    1214
11144    -12145    299696    323048    1215
-206425    407716    -5759    5820    1216
150024    -263165    191512    -219113    1217
120138    375952    20386    -22889    1218
2883    14412    108402    389544    1219
-235419    -368417    -1575    -17825    1220
172680    -111171    -357401    143888    1221
292360    -173785    -282825    71184    1222
-1423    11072    200420    374720    1223
-242395    355548    14658    7276    1224
-13297    237806    -351449    -8791    1225
-331549    197572    -3437    -89761    1226
6788    18226    396456    102590    1227
-98590    399672    -15922    -22481    1228
48596    34720    -194029    -339281    1229
-47145    -337877    -294313    -33077    1230
108    12212    -369977    -250789    1231
-366185    207262    -3913    -20243    1232
196832    217832    37544    -323025    1233
315544    -255285    17736    -57981    1234
548    -24093    -109337    -397809    1235
391260    152086    5508    -20243    1236
-107793    -33401    -241157    -298329    1237
299316    -155465    195876    152796    1238
-1197    -19539    427816    -84139    1239
371836    231730    13204    -11035    1240
128744    241056    329584    140272    1241
20485    -362809    -96451    -162017    1242
-4545    -20793    153748    393504    1243
-179009    359440    11936    -39145    1244
-43297    -26806    -386721    -80247    1245
-211909    229476    51028    -280377    1246
4528    -10179    423000    113058    1247
-346413    273648    -3925    -3557    1248
-275193    -31685    -177317    264232    1249
-352229    -177579    23236    -39915    1250
-18465    8625    396776    -31212    1251
-326057    274696    -2297    -20877    1252
9252    135580    -357793    -149569    1253
339168    -137189    -112345    266000    1254
916    -2595    -364537    -236737    1255
35873    428972    7253    -17005    1256
6109    -291905    98468    -321289    1257
-296997    -240177    -35397    -138977    1258
-13465    -4029    -290097    -330601    1259
189608    -370169    16856    -27945    1260
-38217    23396    -292521    -286193    1261
-272897    -161253    118420    270576    1262
-6821    -10125    231364    -373881    1263
-367397    266632    8164    -2913    1264
-87899    -260505    170100    284144    1265
167258    345980    24350    -74565    1266
13824    -8253    -345017    243768    1267
-148279    -384345    28066    -11121    1268
40714    -84345    -159533    -345633    1269
179372    -259637    115304    -210945    1270
9732    -12609    -152649    410488    1271
340104    -256953    10512    -17013    1272
-233685    -88221    -53809    354568    1273
224496    -275829    -207901    -105705    1274
6362    -12133    -135401    -403617    1275
77662    -378217    27730    -23737    1276
19580    -24053    -318705    258596    1277
206096    223400    -167533    260692    1278
18916    -4045    108158    415544    1279
-427049    -832    -4801    -2290    1280
258276    -185421    142032    270064    1281
172584    -379717    6670    -24877    1282
-34817    -13244    378312    -102085    1283
390756    168358    2220    -2287    1284
88768    221152    345192    -75481    1285
34092    -356837    -252853    -50757    1286
-10425    -11237    274352    318592    1287
-290969    -347637    3692    -28421    1288
-210441    126396    281376    -165057    1289
242318    279696    9130    -80657    1290
-16101    2514    329632    -259461    1291
111174    -403997    -4851    -15257    1292
-61877    24608    -154577    351112    1293
-117983    -314825    -78235    -264721    1294
-8493    -15493    -218149    -388249    1295
-239377    -361561    26552    4672    1296
-22745    284776    203232    242160    1297
-377893    -173379    20636    -32219    1298
27324    -1650    -416497    -25382    1299
-426997    -32253    20044    -9209    1300
83814    -111041    49450    375880    1301
116142    -305545    16608    281048    1302
1668    -2474    424848    -24552    1303
-403825    169760    18928    12    1304
-242857    129122    -350673    -46951    1305
-367545    -102475    -48633    -143149    1306
20088    -11747    342680    249212    1307
317776    -253781    5528    -13689    1308
32612    -10957    69968    387672    1309
-259301    223220    263328    61176    1310
5210    -693    183148    391896    1311
-357517    -261737    7092    -18753    1312
-244945    -154017    -157649    -265193    1313
87539    383732    16923    -44565    1314
3391    -32073    515    -411265    1315
162760    -403517    1264    -20093    1316
-181005    -35817    262864    249448    1317
141932    -323289    -234345    155232    1318
-2413    -20949    -374529    -207173    1319
-400025    -155915    744    -8363    1320
245378    -76517    910    345648    1321
-246551    281472    1286    -121373    1322
4272    -24872    -427881    -49244    1323
-284213    319944    23488    -18041    1324
-10573    -55789    -84981    378192    1325
-301441    -92705    -222405    176068    1326
400    -12389    400096    -162677    1327
-230283    -393165    -299    -1021    1328
151064    -245561    -323577    -97105    1329
270928    -264357    7184    -45909    1330
-11755    9500    62270    411264    1331
173234    379480    6918    -15057    1332
45236    71340    -113973    369400    1333
39220    -353113    246388    15872    1334
-2105    5212    -283049    351056    1335
-80537    428504    3264    -17    1336
129060    -252241    24876    -353065    1337
-174569    -346621    -158101    -141773    1338
-9013    2056    -280441    -321369    1339
-301997    267132    -285    -17677    1340
4624    38124    292088    263456    1341
173664    257116    -227309    -193493    1342
15156    6124    -291401    342560    1343
-415813    -154789    -581    -21953    1344
6168    300672    265240    -130881    1345
-385393    -63697    12432    -33305    1346
-17653    -18605    -271521    304472    1347
406752    -140407    -4881    -24203    1348
-146681    137928    -342513    -107873    1349
-84897    333456    -279153    46520    1350
10156    -23213    -295297    307960    1351
-352265    -261829    4840    -9069    1352
-86557    -241057    -306537    -173741    1353
32322    -381669    2522    -95733    1354
-10844    -27233    95508    425016    1355
-365445    -214481    5052    -681    1356
-35177    -35529    118408    -356913    1357
238276    233396    -264553    -95125    1358
-6349    -16801    159788    -399945    1359
-223797    -376601    3356    -1417    1360
-285981    -105221    170092    -258149    1361
43352    371364    19344    -60749    1362
9700    16508    276768    -281249    1363
-246725    339932    16256    -9941    1364
125686    -3449    24762    -368889    1365
-102869    317276    181080    201164    1366
-2721    17736    189524    388568    1367
-286269    333880    7880    -15309    1368
-215549    -214585    193748    300968    1369
273920    229464    -93377    -143809    1370
-593    8616    -315713    315968    1371
-274381    -320477    8036    -1893    1372
26112    21072    -198361    -348673    1373
42178    -313857    116726    -231913    1374
4888    3132    -74705    430928    1375
-291813    -328405    1448    -31101    1376
237332    -117033    -271713    180868    1377
311732    -232467    12084    -27239    1378
20648    -10909    269304    327320    1379
-207365    -369745    -2965    -21821    1380
-54459    -156533    -170365    -324273    1381
-149093    318064    -149673    237560    1382
8140    -17613    104672    -422665    1383
-440741    -16097    132    -17111    1384
97052    257292    264448    -212441    1385
346856    -107283    -22045    -131013    1386
15198    -4673    166048    -366905    1387
256696    310900    5624    -22069    1388
32792    -39249    9428    -379657    1389
317156    -37769    49228    299128    1390
5932    -13229    403400    184408    1391
-242167    -372777    -6063    5848    1392
187686    181616    13678    334024    1393
-379257    -39931    21776    -63847    1394
-11057    7878    -394705    -167977    1395
418832    -24370    4320    -12684    1396
-32925    77276    122164    -362745    1397
41648    319696    149224    -193005    1398
-17917    -12215    -438353    -54415    1399
193526    382092    -357    -6573    1400
248924    8496    -256601    253892    1401
49996    343440    -195109    -114433    1402
-14173    10300    333976    -269705    1403
316232    234468    14024    -35165    1404
-29205    19340    -403737    -96105    1405
-291057    -90177    -257713    178876    1406
-3217    -6385    -418417    162792    1407
424880    98271    -105    -22956    1408
270456    150088    280144    95548    1409
193868    350640    6908    -28521    1410
-36401    -5741    -218281    -345673    1411
-422121    -18425    4132    -16593    1412
-41875    206008    15454    -366441    1413
357944    60899    -251769    -4668    1414
-22205    -26281    -6859    -422233    1415
312884    293844    10188    -14341    1416
-222805    -79401    8692    -335393    1417
-347037    124138    23204    -101551    1418
-15893    -14827    -394001    -149521    1419
150622    389596    18930    -18581    1420
-73037    -12495    340248    136596    1421
282504    -191013    -195005    -204961    1422
-16807    -17877    10884    428816    1423
214996    376660    12968    3516    1424
-254937    166082    310784    -4443    1425
311732    -239341    13852    -42437    1426
27358    7980    131728    380496    1427
380344    -160525    8708    3142    1428
124644    -62238    355968    39    1429
310020    112844    99424    254868    1430
-10253    -10513    -392641    -212569    1431
341632    -246837    1592    -9021    1432
-282829    -29301    -213261    292344    1433
161764    -326353    -70901    -142973    1434
4570    -4017    -38443    -417625    1435
-58725    405956    9612    -12249    1436
41452    1306    362784    -114407    1437
-282633    -153189    254032    -102227    1438
1339    -2953    -79775    -432417    1439
324036    293888    7364    -12665    1440
16208    -274197    -317521    -59413    1441
-373077    -136479    25612    -38967    1442
6276    -27015    -389841    138424    1443
10426    415772    12978    -6133    1444
-125761    -110973    281576    -206253    1445
325072    158948    -200529    210216    1446
1894    -13153    158460    403328    1447
427224    103563    676    -14944    1448
232352    124088    309672    154956    1449
-192593    -315441    -6897    -119797    1450
12386    -10873    197908    383192    1451
5018    -395249    12566    -21705    1452
23588    -34597    386904    60112    1453
34244    -302113    -115445    281168    1454
7824    -14261    -448513    -18669    1455
222550    372564    15406    -7269    1456
274848    -30309    -278105    206324    1457
127258    353044    14198    -67821    1458
-13225    12404    322768    -248581    1459
-361921    -218251    10832    -8627    1460
5920    85960    349680    115612    1461
335656    -14237    225112    -98629    1462
1176    -989    397400    -174269    1463
-71331    -437145    7048    -321    1464
225904    -133001    -326073    -153669    1465
352688    -108751    -180513    -129025    1466
-12857    12416    -54000    437424    1467
-27595    -419545    5442    -28961    1468
-10545    30808    169304    -360753    1469
-174429    232388    -318225    -20269    1470
-8517    852    341056    -262069    1471
377360    208914    -4041    -12919    1472
-250909    142536    97276    -299369    1473
272228    -290405    11920    -44333    1474
-5289    -27399    382648    151216    1475
-321245    292668    -5261    -8717    1476
-179677    52372    -184241    316968    1477
-331065    -111173    -253345    96220    1478
628    -26322    427824    -82415    1479
377556    218688    5724    -13049    1480
113684    -227957    -289153    174544    1481
345080    141544    10040    -110377    1482
-2617    -19745    283840    -311961    1483
418876    -66063    10700    -28295    1484
-36913    -49723    -373489    -113587    1485
-160757    272624    -288273    40352    1486
4480    -27325    -319777    298816    1487
199744    380072    460    -1161    1488
-89389    -299249    -123929    -290169    1489
-374193    -151433    15480    -46193    1490
1324    18642    -405561    -123423    1491
27057    -436553    5979    -6793    1492
81956    38557    -377457    -67057    1493
-348769    -89645    228344    116396    1494
-5908    11176    33603    -427105    1495
176804    -384673    -2061    -5657    1496
-45053    -280553    343048    -63969    1497
-304069    215536    -118769    -144509    1498
7196    10214    414720    33854    1499
388872    22830    10160    -12303    1500
11328    27444    -309313    245972    1501
303884    -76045    -61877    -265081    1502
1056    13588    168432    -394689    1503
248752    350396    15536    -17293    1504
217000    151164    -38937    331648    1505
27750    388636    24722    -26101    1506
23076    -13949    183604    -353401    1507
335952    238064    6376    -10537    1508
20880    -138637    -360633    107300    1509
-340141    -133693    -77701    275240    1510
-4045    -13257    -337033    277752    1511
419412    -65645    17420    3614    1512
-104375    266608    -99137    -341721    1513
-7712    366508    -29518    -137829    1514
19724    -4138    -415369    108584    1515
-425501    -52729    21276    -14669    1516
46804    -23365    -399393    26504    1517
121400    292496    194388    215660    1518
14700    -5749    -331601    -296129    1519
247032    341248    1400    -13481    1520
-33013    252252    274840    149724    1521
188404    -336133    13276    -83753    1522
-15434    -15381    49463    419800    1523
-338049    255252    72    -10933    1524
-61621    49020    -361609    -135305    1525
-312993    75300    63856    -243045    1526
-4017    -14207    361056    247656    1527
-306861    -309909    4444    -11277    1528
193736    138620    170024    316288    1529
-352073    58    -244401    -92375    1530
-14133    -13441    -439801    -53341    1531
-392061    82980    9152    -32673    1532
-28949    10908    -4457    393328    1533
-51168    -301977    -77793    299208    1534
-8861    -17368    428288    -81961    1535
-313053    -310453    436    -17677    1536
241444    202332    79764    291768    1537
390520    -43285    29040    -25045    1538
-5505    -29153    383056    60696    1539
116286    427896    16156    -16473    1540
-216545    118104    344808    39590    1541
346544    -113425    -236873    -73503    1542
-4186    -4141    56005    423040    1543
28375    -430353    7293    -1697    1544
-174949    -179809    316728    -75471    1545
-160065    352776    23896    -80625    1546
1216    -36092    415920    -54662    1547
395484    -148527    15412    -24663    1548
-42093    -74745    -273057    274152    1549
229868    -222033    -48229    -262249    1550
9290    -24597    63834    -430089    1551
83087    -422201    -2822    -7697    1552
-278249    55204    146672    287504    1553
-50781    -389733    23056    -38685    1554
-14725    13234    -347441    -232809    1555
-227421    -366933    6068    -2069    1556
118476    65928    -83677    373336    1557
345552    -3729    -7465    282840    1558
-369    5122    353480    229680    1559
-398325    -197121    -14853    -7801    1560
-189513    -220269    -321017    -157349    1561
-72943    -374681    -41311    -144793    1562
-1555    10088    142100    390144    1563
379772    106295    8596    -13456    1564
7909    37800    -115993    378144    1565
-281657    -168209    264912    121040    1566
-829    -1765    -104637    427712    1567
-70287    -435373    13425    -3525    1568
72644    -270873    -103499    -293977    1569
-311689    272688    20892    -19265    1570
25326    -10081    192872    -348913    1571
391856    -104045    6976    -12357    1572
15324    -189313    178404    339432    1573
340544    -9023    -244281    139088    1574
19024    -1493    -190381    -389737    1575
-169231    -403765    9218    -4429    1576
114310    220200    -85947    338176    1577
-378517    -88247    1220    -99367    1578
22420    -4435    -341137    -250465    1579
-420657    -57089    17376    -28025    1580
53592    -13597    -240825    313912    1581
-11309    -320737    -259745    155060    1582
16716    -3893    410904    159396    1583
115087    -417345    -1534    -16185    1584
273168    100080    -302601    -164137    1585
366492    110464    16004    -65997    1586
-20329    -7573    -152969    388840    1587
-195639    359472    -1803    -7905    1588
-74217    68800    -220269    303560    1589
325608    -97771    244888    22722    1590
-16017    -18707    -410921    112738    1591
-363809    242040    5128    -19637    1592
265796    79716    137688    -314169    1593
228496    -303537    -131309    -141749    1594
-5348    -1529    -53660    -430665    1595
-394613    -100469    5180    -16501    1596
-34295    -5441    168284    365128    1597
-201525    215992    -191233    -225045    1598
-18137    -19915    -430721    59796    1599
-192555    -387585    10346    -4617    1600
-298721    93820    289528    -70769    1601
-162153    -364429    18640    -31069    1602
8784    -24135    -373465    167948    1603
368276    226800    2632    -14161    1604
-170065    -115029    -291569    -205345    1605
-356081    54957    -262705    22565    1606
13992    -21489    -415937    120402    1607
-41882    -438389    18879    -15045    1608
193464    -138697    -234437    -243609    1609
335616    -144201    14728    -85959    1610
4508    -20957    -134453    411392    1611
-39753    -405109    24068    -16941    1612
25124    -75525    266128    -274993    1613
-137945    293932    -264177    -126637    1614
18492    -13477    375528    -204629    1615
116800    -420765    -3905    -9781    1616
22722    -301641    233728    -209269    1617
-321797    227476    18940    -45409    1618
-12465    2986    387984    -123655    1619
-426761    -16319    -2881    -12521    1620
-11383    104484    145444    -333361    1621
-339085    24056    157728    220984    1622
-1763    3748    -79663    424616    1623
-432545    2298    -12321    -4965    1624
173448    -230489    89940    345424    1625
-98821    349900    -90779    -158173    1626
-7909    -5726    -420049    86532    1627
131112    -396737    5184    -20789    1628
-35530    26164    -41574    -389673    1629
307832    -66013    168560    -220573    1630
-11021    -3941    -335009    286664    1631
6611    -435469    9831    6636    1632
176068    207696    -301721    113628    1633
356596    152318    33924    -32919    1634
8698    15900    78926    405280    1635
159246    -395025    9578    2600    1636
140900    -65529    -58691    -363313    1637
-354589    -13009    -149517    248696    1638
10104    5872    327576    -265137    1639
-291201    -322641    -5161    -14377    1640
-243257    147020    315736    -121385    1641
236292    273448    -8669    -114329    1642
11500    4202    341472    -246645    1643
-123299    404376    11726    -12993    1644
43286    25788    171684    -349393    1645
140524    268976    -8693    295472    1646
2898    -7041    193060    384432    1647
91173    -438117    14887    -5965    1648
-155205    222560    -65029    329192    1649
-139443    -357785    28258    -79921    1650
-4693    -31465    -252221    -331017    1651
274200    317180    4536    -16133    1652
-92125    -28185    245384    -284313    1653
-296881    163436    179404    -155829    1654
1872    -24449    -324873    -305273    1655
-167833    395380    -9237    -16077    1656
14336    267412    -331785    166536    1657
-284809    196024    -183265    -118569    1658
-11533    -23129    424456    -41073    1659
-23330    409304    14593    -44825    1660
-31725    -33657    -308633    -246585    1661
-7205    -297397    -294017    133276    1662
-4073    -19117    -415137    -137993    1663
259748    362800    5748    -21017    1664
-63449    306332    254512    146780    1665
-204823    339552    23280    -25993    1666
13971    -32517    -47286    -395465    1667
-269329    -344353    8156    -16609    1668
-222101    -32853    129872    -332265    1669
78148    345004    -253497    -29917    1670
26484    -4169    252932    -355745    1671
464    443632    7934    -12753    1672
19927    -254329    77914    -312209    1673
-274489    -271089    15588    -87705    1674
15120    -21697    -274729    -319073    1675
-213881    355392    15488    -18033    1676
-2869    -68925    284104    271224    1677
264336    210556    -153969    -225365    1678
-453    -21917    -255389    349528    1679
-111319    422120    -1855    -10609    1680
-209613    -220341    300384    53108    1681
348068    152252    4980    -58085    1682
-9613    9548    -78909    408224    1683
363000    192280    9304    -21293    1684
64372    99050    344872    137384    1685
-11559    330776    72978    267672    1686
-11971    -4041    -179881    -412057    1687
406732    88462    4468    3614    1688
-14465    -297121    -298169    231144    1689
361764    -9361    -66649    -150753    1690
-10649    10060    188644    -378841    1691
-372517    176364    4572    -14979    1692
-21561    42619    388072    32555    1693
58568    -328513    260608    -60017    1694
-3033    -2013    219400    -372953    1695
